filename,patch_no,inval_pixels,fraction_invalid
MOD021KM.A2015353.2100.061.2017323112208.hdf,0,20,0.00020324583600093494
MOD021KM.A2015252.1830.061.2017322053113.hdf,35,1,1.0162291800046747e-05
MOD021KM.A2015221.0930.061.2017321193042.hdf,16,42,0.00042681625560196337
MOD021KM.A2015335.1135.061.2017323055445.hdf,4,20,0.00020324583600093494
MOD021KM.A2015353.2105.061.2017323113300.hdf,81,1,1.0162291800046747e-05
MOD021KM.A2015221.0940.061.2017321193015.hdf,7,1,1.0162291800046747e-05
MOD021KM.A2015335.1230.061.2017323052915.hdf,50,5,5.0811459000233734e-05
MOD021KM.A2015353.2115.061.2017323113409.hdf,43,1,1.0162291800046747e-05
MOD021KM.A2015221.0945.061.2017321193039.hdf,117,1,1.0162291800046747e-05
MOD021KM.A2015353.2205.061.2017323112315.hdf,0,3,3.048687540014024e-05
MOD021KM.A2015353.2210.061.2017323111749.hdf,33,1,1.0162291800046747e-05
MOD021KM.A2015221.0955.061.2017321193610.hdf,118,2,2.0324583600093494e-05
MOD021KM.A2015335.1245.061.2017323052630.hdf,20,1,1.0162291800046747e-05
MOD021KM.A2015221.1050.061.2017321193108.hdf,28,2,2.0324583600093494e-05
MOD021KM.A2015335.1250.061.2017323052844.hdf,3,959,0.00974563783624483
MOD021KM.A2015221.1055.061.2017321193111.hdf,0,20,0.00020324583600093494
MOD021KM.A2015252.1905.061.2017322053102.hdf,121,20,0.00020324583600093494
MOD021KM.A2015252.1910.061.2017322054040.hdf,23,40,0.0004064916720018699
MOD021KM.A2015325.0420.061.2017323050901.hdf,83,2,2.0324583600093494e-05
MOD021KM.A2015353.2230.061.2017323111324.hdf,66,2,2.0324583600093494e-05
MOD021KM.A2015221.1105.061.2017321192431.hdf,94,2,2.0324583600093494e-05
MOD021KM.A2015335.1305.061.2017323055612.hdf,101,20,0.00020324583600093494
MOD021KM.A2015221.1110.061.2017321192341.hdf,17,16,0.00016259666880074795
MOD021KM.A2015252.2005.061.2017322053228.hdf,8,1,1.0162291800046747e-05
MOD021KM.A2015335.1405.061.2017323055004.hdf,0,7,7.113604260032723e-05
MOD021KM.A2015353.2245.061.2017323113129.hdf,2,1,1.0162291800046747e-05
MOD021KM.A2015252.2015.061.2017322052003.hdf,66,1,1.0162291800046747e-05
MOD021KM.A2015335.1410.061.2017323052810.hdf,0,40,0.0004064916720018699
MOD021KM.A2015252.2020.061.2017322051709.hdf,83,40,0.0004064916720018699
MOD021KM.A2015335.1415.061.2017323052822.hdf,56,1,1.0162291800046747e-05
MOD021KM.A2015353.2255.061.2017323113253.hdf,32,6,6.097375080028048e-05
MOD021KM.A2015221.1130.061.2017321192427.hdf,19,1,1.0162291800046747e-05
MOD021KM.A2015252.2025.061.2017322051643.hdf,4,1,1.0162291800046747e-05
MOD021KM.A2015335.1420.061.2017323052809.hdf,32,1,1.0162291800046747e-05
MOD021KM.A2015353.2345.061.2017323111735.hdf,0,4,4.064916720018699e-05
MOD021KM.A2015221.1135.061.2017321193003.hdf,65,17,0.0001727589606007947
MOD021KM.A2015335.1425.061.2017323052729.hdf,70,1,1.0162291800046747e-05
MOD021KM.A2015353.2350.061.2017323111717.hdf,11,1,1.0162291800046747e-05
MOD021KM.A2015221.1225.061.2017321192958.hdf,0,23,0.00023373271140107518
MOD021KM.A2015335.1430.061.2017323052740.hdf,5,9,9.146062620042072e-05
MOD021KM.A2015221.1230.061.2017321193057.hdf,38,1,1.0162291800046747e-05
MOD021KM.A2016001.0010.061.2017324143307.hdf,92,1,1.0162291800046747e-05
MOD021KM.A2015221.1235.061.2017321193001.hdf,4,2,2.0324583600093494e-05
MOD021KM.A2016001.0015.061.2017324143307.hdf,25,16,0.00016259666880074795
MOD021KM.A2015221.1240.061.2017321192426.hdf,2,20,0.00020324583600093494
MOD021KM.A2015252.2140.061.2017322052918.hdf,5,80,0.0008129833440037398
MOD021KM.A2015335.1445.061.2017323055832.hdf,80,40,0.0004064916720018699
MOD021KM.A2015325.0600.061.2017323051441.hdf,26,1,1.0162291800046747e-05
MOD021KM.A2015252.2145.061.2017322053006.hdf,2,40,0.0004064916720018699
MOD021KM.A2015335.1450.061.2017323055844.hdf,19,1,1.0162291800046747e-05
MOD021KM.A2016001.0035.061.2017324143312.hdf,7,7,7.113604260032723e-05
MOD021KM.A2015325.0700.061.2017323050400.hdf,18,1,1.0162291800046747e-05
MOD021KM.A2015252.2200.061.2017322051757.hdf,58,1376,0.013983313516864323
MOD021KM.A2015252.2205.061.2017322051719.hdf,4,92,0.0009349308456043007
MOD021KM.A2016001.0045.061.2017324143932.hdf,78,1,1.0162291800046747e-05
MOD021KM.A2015221.1310.061.2017321192455.hdf,127,6,6.097375080028048e-05
MOD021KM.A2015325.0715.061.2017323050417.hdf,2,149,0.0015141814782069652
MOD021KM.A2016001.0055.061.2017324143906.hdf,11,20,0.00020324583600093494
MOD021KM.A2015221.1405.061.2017321193055.hdf,0,60,0.0006097375080028048
MOD021KM.A2016001.0150.061.2017324143234.hdf,70,1,1.0162291800046747e-05
MOD021KM.A2015221.1410.061.2017321193141.hdf,0,20,0.00020324583600093494
MOD021KM.A2015335.1620.061.2017323055835.hdf,2,20,0.00020324583600093494
MOD021KM.A2016001.0155.061.2017324143251.hdf,23,2,2.0324583600093494e-05
MOD021KM.A2015325.0730.061.2017323050925.hdf,30,20,0.00020324583600093494
MOD021KM.A2015221.1415.061.2017321193027.hdf,57,2,2.0324583600093494e-05
MOD021KM.A2015335.1625.061.2017323055828.hdf,2,20,0.00020324583600093494
MOD021KM.A2015325.0735.061.2017323050950.hdf,0,40,0.0004064916720018699
MOD021KM.A2015221.1420.061.2017321192456.hdf,30,1,1.0162291800046747e-05
MOD021KM.A2015252.2325.061.2017322052922.hdf,93,1,1.0162291800046747e-05
MOD021KM.A2015325.0830.061.2017323050643.hdf,0,72,0.0007316850096033658
MOD021KM.A2015252.2330.061.2017322051708.hdf,4,1,1.0162291800046747e-05
MOD021KM.A2015335.1720.061.2017323055423.hdf,8,40,0.0004064916720018699
MOD021KM.A2015325.0835.061.2017323050402.hdf,86,4,4.064916720018699e-05
MOD021KM.A2015221.1430.061.2017321192551.hdf,41,4,4.064916720018699e-05
MOD021KM.A2015335.1725.061.2017323052838.hdf,0,40,0.0004064916720018699
MOD021KM.A2015325.0840.061.2017323050406.hdf,17,1,1.0162291800046747e-05
MOD021KM.A2015252.2340.061.2017322051743.hdf,108,35,0.0003556802130016361
MOD021KM.A2015335.1730.061.2017323052749.hdf,7,12,0.00012194750160056096
MOD021KM.A2015325.0845.061.2017323050420.hdf,9,1,1.0162291800046747e-05
MOD021KM.A2015221.1440.061.2017321192406.hdf,7,2,2.0324583600093494e-05
MOD021KM.A2015335.1735.061.2017323052927.hdf,27,1,1.0162291800046747e-05
MOD021KM.A2015325.0850.061.2017323050417.hdf,118,1,1.0162291800046747e-05
MOD021KM.A2015252.2350.061.2017322052004.hdf,18,20,0.00020324583600093494
MOD021KM.A2015221.1450.061.2017321193203.hdf,4,1,1.0162291800046747e-05
MOD021KM.A2015325.0855.061.2017323050410.hdf,0,38,0.0003861670884017764
MOD021KM.A2015252.2355.061.2017322054717.hdf,2,20,0.00020324583600093494
MOD021KM.A2016001.0235.061.2017324143847.hdf,1,20,0.00020324583600093494
MOD021KM.A2015221.1545.061.2017321201055.hdf,2,7,7.113604260032723e-05
MOD021KM.A2015335.1750.061.2017323055024.hdf,96,20,0.00020324583600093494
MOD021KM.A2015280.0045.061.2017322174820.hdf,123,8,8.129833440037398e-05
MOD021KM.A2016001.0340.061.2017324143306.hdf,84,6,6.097375080028048e-05
MOD021KM.A2015221.1555.061.2017321201118.hdf,2,1,1.0162291800046747e-05
MOD021KM.A2015280.0050.061.2017322173712.hdf,1,1,1.0162291800046747e-05
MOD021KM.A2015325.0910.061.2017323050947.hdf,33,20,0.00020324583600093494
MOD021KM.A2015335.1800.061.2017323055842.hdf,0,40,0.0004064916720018699
MOD021KM.A2015221.1600.061.2017321200531.hdf,5,2,2.0324583600093494e-05
MOD021KM.A2015280.0055.061.2017322173644.hdf,0,1,1.0162291800046747e-05
MOD021KM.A2015221.1605.061.2017321200510.hdf,81,1,1.0162291800046747e-05
MOD021KM.A2015325.1010.061.2017323050420.hdf,0,26,0.0002642195868012154
MOD021KM.A2015221.1610.061.2017321200509.hdf,23,6,6.097375080028048e-05
MOD021KM.A2015280.0105.061.2017322173649.hdf,37,1,1.0162291800046747e-05
MOD021KM.A2015325.1015.061.2017323050409.hdf,129,4,4.064916720018699e-05
MOD021KM.A2015335.1900.061.2017323055442.hdf,66,4,4.064916720018699e-05
MOD021KM.A2015280.0110.061.2017322173646.hdf,1,7,7.113604260032723e-05
MOD021KM.A2015335.1905.061.2017323052855.hdf,2,4,4.064916720018699e-05
MOD021KM.A2016001.0405.061.2017324143909.hdf,23,1,1.0162291800046747e-05
MOD021KM.A2015221.1620.061.2017321200457.hdf,132,1,1.0162291800046747e-05
MOD021KM.A2015325.1025.061.2017323050424.hdf,10,2,2.0324583600093494e-05
MOD021KM.A2015335.1910.061.2017323052841.hdf,47,1,1.0162291800046747e-05
MOD021KM.A2016001.0410.061.2017324143924.hdf,42,1,1.0162291800046747e-05
MOD021KM.A2016001.0415.061.2017324143856.hdf,77,1,1.0162291800046747e-05
MOD021KM.A2015221.1630.061.2017321200454.hdf,67,20,0.00020324583600093494
MOD021KM.A2015221.1725.061.2017321200503.hdf,0,29,0.00029470646220135563
MOD021KM.A2015325.1040.061.2017323050422.hdf,10,20,0.00020324583600093494
MOD021KM.A2015221.1730.061.2017321200517.hdf,0,40,0.0004064916720018699
MOD021KM.A2015325.1045.061.2017323050948.hdf,0,20,0.00020324583600093494
MOD021KM.A2015335.1930.061.2017323055022.hdf,0,20,0.00020324583600093494
MOD021KM.A2016001.0515.061.2017324143303.hdf,60,1,1.0162291800046747e-05
MOD021KM.A2015221.1735.061.2017321200500.hdf,45,2,2.0324583600093494e-05
MOD021KM.A2015335.1935.061.2017323055442.hdf,12,20,0.00020324583600093494
MOD021KM.A2015325.1055.061.2017323051040.hdf,103,1,1.0162291800046747e-05
MOD021KM.A2015221.1745.061.2017321195926.hdf,25,4,4.064916720018699e-05
MOD021KM.A2015325.1145.061.2017323050634.hdf,1,29,0.00029470646220135563
MOD021KM.A2016001.0530.061.2017324143256.hdf,85,1112,0.011300468481651981
MOD021KM.A2015325.1150.061.2017323050444.hdf,2,2,2.0324583600093494e-05
MOD021KM.A2015280.0240.061.2017322174652.hdf,70,5,5.0811459000233734e-05
MOD021KM.A2015335.2040.061.2017323054956.hdf,4,20,0.00020324583600093494
MOD021KM.A2016001.0535.061.2017324143254.hdf,39,40,0.0004064916720018699
MOD021KM.A2015280.0245.061.2017322174744.hdf,3,1,1.0162291800046747e-05
MOD021KM.A2015335.2045.061.2017323052838.hdf,1,6,6.097375080028048e-05
MOD021KM.A2016001.0540.061.2017324143241.hdf,2,20,0.00020324583600093494
MOD021KM.A2015335.2050.061.2017323052927.hdf,58,1,1.0162291800046747e-05
MOD021KM.A2016001.0545.061.2017324143904.hdf,20,1,1.0162291800046747e-05
MOD021KM.A2015221.1805.061.2017321200458.hdf,2,40,0.0004064916720018699
MOD021KM.A2015325.1210.061.2017323050450.hdf,86,7,7.113604260032723e-05
MOD021KM.A2015280.0300.061.2017322175103.hdf,9,1,1.0162291800046747e-05
MOD021KM.A2016001.0555.061.2017324143849.hdf,46,4,4.064916720018699e-05
MOD021KM.A2015221.1900.061.2017321200413.hdf,0,20,0.00020324583600093494
MOD021KM.A2015280.0305.061.2017322175119.hdf,32,20,0.00020324583600093494
MOD021KM.A2015335.2105.061.2017323053013.hdf,75,20,0.00020324583600093494
MOD021KM.A2015221.1905.061.2017321200514.hdf,67,4,4.064916720018699e-05
MOD021KM.A2015280.0400.061.2017322174807.hdf,0,2,2.0324583600093494e-05
MOD021KM.A2015335.2110.061.2017323055021.hdf,1,20,0.00020324583600093494
MOD021KM.A2015221.1910.061.2017321200505.hdf,3,40,0.0004064916720018699
MOD021KM.A2015221.1915.061.2017321195840.hdf,1,1,1.0162291800046747e-05
MOD021KM.A2015280.0410.061.2017322173644.hdf,1,1,1.0162291800046747e-05
MOD021KM.A2015221.1920.061.2017321195907.hdf,53,9,9.146062620042072e-05
MOD021KM.A2015221.1925.061.2017321195931.hdf,32,10,0.00010162291800046747
MOD021KM.A2015325.1325.061.2017323050704.hdf,0,7,7.113604260032723e-05
MOD021KM.A2015280.0420.061.2017322173632.hdf,126,7,7.113604260032723e-05
MOD021KM.A2015335.2220.061.2017323052816.hdf,49,1,1.0162291800046747e-05
MOD021KM.A2015280.0425.061.2017322173653.hdf,6,10,0.00010162291800046747
MOD021KM.A2015335.2225.061.2017323052717.hdf,3,1,1.0162291800046747e-05
MOD021KM.A2015280.0430.061.2017322173706.hdf,14,2,2.0324583600093494e-05
MOD021KM.A2016001.0720.061.2017324143914.hdf,120,20,0.00020324583600093494
MOD021KM.A2015221.1940.061.2017321195952.hdf,20,20,0.00020324583600093494
MOD021KM.A2016001.0725.061.2017324143915.hdf,7,20,0.00020324583600093494
MOD021KM.A2015221.1945.061.2017321200512.hdf,1,20,0.00020324583600093494
MOD021KM.A2015325.1345.061.2017323050450.hdf,28,1,1.0162291800046747e-05
MOD021KM.A2015335.2240.061.2017323052821.hdf,68,1,1.0162291800046747e-05
MOD021KM.A2015221.1950.061.2017321200427.hdf,66,1,1.0162291800046747e-05
MOD021KM.A2015325.1350.061.2017323050510.hdf,2,1,1.0162291800046747e-05
MOD021KM.A2015280.0445.061.2017322175705.hdf,2,36,0.0003658425048016829
MOD021KM.A2016001.0825.061.2017324143245.hdf,2,1,1.0162291800046747e-05
MOD021KM.A2015221.2040.061.2017321200419.hdf,0,18,0.00018292125240084144
MOD021KM.A2016001.0830.061.2017324143309.hdf,53,2,2.0324583600093494e-05
MOD021KM.A2015325.1400.061.2017323050700.hdf,56,20,0.00020324583600093494
MOD021KM.A2015221.2045.061.2017321200512.hdf,45,20,0.00020324583600093494
MOD021KM.A2015280.0545.061.2017322173703.hdf,88,2,2.0324583600093494e-05
MOD021KM.A2015335.2255.061.2017323055919.hdf,90,1,1.0162291800046747e-05
MOD021KM.A2015325.1405.061.2017323051542.hdf,0,20,0.00020324583600093494
MOD021KM.A2015221.2050.061.2017321200516.hdf,2,20,0.00020324583600093494
MOD021KM.A2016001.0840.061.2017324143316.hdf,1,1,1.0162291800046747e-05
MOD021KM.A2015325.1410.061.2017323051513.hdf,32,20,0.00020324583600093494
MOD021KM.A2015221.2055.061.2017321195952.hdf,37,1,1.0162291800046747e-05
MOD021KM.A2015335.2305.061.2017323055831.hdf,14,20,0.00020324583600093494
MOD021KM.A2015325.1415.061.2017323051643.hdf,19,2,2.0324583600093494e-05
MOD021KM.A2015280.0600.061.2017322173708.hdf,54,16303,0.1656758432161621
MOD021KM.A2016001.0850.061.2017324143210.hdf,22,3,3.048687540014024e-05
MOD021KM.A2015280.0605.061.2017322173707.hdf,94,4,4.064916720018699e-05
MOD021KM.A2015325.1510.061.2017323050517.hdf,14,1,1.0162291800046747e-05
MOD021KM.A2015353.0045.061.2017323111956.hdf,21,2,2.0324583600093494e-05
MOD021KM.A2015325.1515.061.2017323050453.hdf,0,20,0.00020324583600093494
MOD021KM.A2015221.2115.061.2017321195934.hdf,101,20,0.00020324583600093494
MOD021KM.A2015353.0050.061.2017323111228.hdf,30,1,1.0162291800046747e-05
MOD021KM.A2016001.0905.061.2017324144459.hdf,53,20,0.00020324583600093494
MOD021KM.A2015325.1520.061.2017323050453.hdf,51,1,1.0162291800046747e-05
MOD021KM.A2015221.2120.061.2017321195904.hdf,1,20,0.00020324583600093494
MOD021KM.A2015280.0620.061.2017322175149.hdf,76,20,0.00020324583600093494
MOD021KM.A2016001.0910.061.2017324144509.hdf,78,1,1.0162291800046747e-05
MOD021KM.A2015325.1525.061.2017323050449.hdf,80,2,2.0324583600093494e-05
MOD021KM.A2015221.2125.061.2017321200441.hdf,6,20,0.00020324583600093494
MOD021KM.A2015280.0625.061.2017322175118.hdf,0,12,0.00012194750160056096
MOD021KM.A2015353.0100.061.2017323111148.hdf,104,1,1.0162291800046747e-05
MOD021KM.A2016001.1005.061.2017324143257.hdf,0,24,0.00024389500320112193
MOD021KM.A2015325.1530.061.2017323050451.hdf,23,22,0.00022357041960102843
MOD021KM.A2015280.0715.061.2017322174424.hdf,10,1,1.0162291800046747e-05
MOD021KM.A2015353.0105.061.2017323111145.hdf,36,59,0.000599575216202758
MOD021KM.A2016001.1010.061.2017324143251.hdf,3,6,6.097375080028048e-05
MOD021KM.A2015221.2220.061.2017321195854.hdf,10,2,2.0324583600093494e-05
MOD021KM.A2015280.0720.061.2017322174854.hdf,51,1,1.0162291800046747e-05
MOD021KM.A2015221.2225.061.2017321195859.hdf,47,1,1.0162291800046747e-05
MOD021KM.A2015280.0725.061.2017322173646.hdf,52,1,1.0162291800046747e-05
MOD021KM.A2015221.2230.061.2017321195900.hdf,44,3,3.048687540014024e-05
MOD021KM.A2015280.0730.061.2017322173708.hdf,26,2,2.0324583600093494e-05
MOD021KM.A2016001.1025.061.2017324143214.hdf,113,1,1.0162291800046747e-05
MOD021KM.A2015325.1550.061.2017323050949.hdf,20,40,0.0004064916720018699
MOD021KM.A2015221.2235.061.2017321195849.hdf,31,1,1.0162291800046747e-05
MOD021KM.A2015280.0735.061.2017322173708.hdf,8,3,3.048687540014024e-05
MOD021KM.A2015221.2240.061.2017321195857.hdf,72,20,0.00020324583600093494
MOD021KM.A2015280.0740.061.2017322173703.hdf,25,1,1.0162291800046747e-05
MOD021KM.A2015280.0745.061.2017322173706.hdf,0,7,7.113604260032723e-05
MOD021KM.A2016001.1045.061.2017324144644.hdf,68,20,0.00020324583600093494
MOD021KM.A2015221.2255.061.2017321195943.hdf,33,1,1.0162291800046747e-05
MOD021KM.A2015280.0755.061.2017322174653.hdf,61,20,0.00020324583600093494
MOD021KM.A2016001.1050.061.2017324144640.hdf,2,20,0.00020324583600093494
MOD021KM.A2015221.2300.061.2017321195946.hdf,1,1,1.0162291800046747e-05
MOD021KM.A2016001.1140.061.2017324143851.hdf,0,61,0.0006198997998028516
MOD021KM.A2016001.1145.061.2017324143214.hdf,1,10,0.00010162291800046747
MOD021KM.A2015325.1715.061.2017323050505.hdf,41,2,2.0324583600093494e-05
MOD021KM.A2015252.0015.061.2017322052939.hdf,5,1,1.0162291800046747e-05
MOD021KM.A2016001.1150.061.2017324143214.hdf,75,1,1.0162291800046747e-05
MOD021KM.A2015325.1720.061.2017323050929.hdf,30,8,8.129833440037398e-05
MOD021KM.A2015280.0900.061.2017322174409.hdf,8,1,1.0162291800046747e-05
MOD021KM.A2015252.0020.061.2017322053111.hdf,3,20,0.00020324583600093494
MOD021KM.A2015325.1725.061.2017323050937.hdf,20,40,0.0004064916720018699
MOD021KM.A2015280.0905.061.2017322174622.hdf,1,5,5.0811459000233734e-05
MOD021KM.A2015252.0025.061.2017322051512.hdf,9,1,1.0162291800046747e-05
MOD021KM.A2015353.0305.061.2017323113143.hdf,15,64,0.0006503866752029918
MOD021KM.A2015325.1825.061.2017323050524.hdf,86,2,2.0324583600093494e-05
MOD021KM.A2015252.0035.061.2017322051457.hdf,98,8,8.129833440037398e-05
MOD021KM.A2016001.1210.061.2017324143218.hdf,142,1,1.0162291800046747e-05
MOD021KM.A2015280.0920.061.2017322174744.hdf,26,1,1.0162291800046747e-05
MOD021KM.A2015252.0040.061.2017322051548.hdf,84,1,1.0162291800046747e-05
MOD021KM.A2016001.1215.061.2017324143914.hdf,61,1,1.0162291800046747e-05
MOD021KM.A2015325.1835.061.2017323050522.hdf,2,2,2.0324583600093494e-05
MOD021KM.A2015280.0925.061.2017322174803.hdf,42,305,0.0030994989990142576
MOD021KM.A2015353.0410.061.2017323111716.hdf,6,1,1.0162291800046747e-05
MOD021KM.A2015280.0930.061.2017322174805.hdf,0,40,0.0004064916720018699
MOD021KM.A2016001.1225.061.2017324144516.hdf,0,20,0.00020324583600093494
MOD021KM.A2015280.0935.061.2017322175112.hdf,5,20,0.00020324583600093494
MOD021KM.A2016001.1230.061.2017324144426.hdf,5,20,0.00020324583600093494
MOD021KM.A2015353.0420.061.2017323111325.hdf,93,27,0.00027438187860126214
MOD021KM.A2015325.1850.061.2017323050540.hdf,95,20,0.00020324583600093494
MOD021KM.A2016001.1320.061.2017324143912.hdf,0,1,1.0162291800046747e-05
MOD021KM.A2015353.0425.061.2017323111153.hdf,1,2653,0.026960560145524018
MOD021KM.A2015325.1855.061.2017323050813.hdf,1,20,0.00020324583600093494
MOD021KM.A2015280.1035.061.2017322174407.hdf,58,60,0.0006097375080028048
MOD021KM.A2016001.1325.061.2017324143236.hdf,3,2,2.0324583600093494e-05
MOD021KM.A2015280.1040.061.2017322174652.hdf,4,1,1.0162291800046747e-05
MOD021KM.A2016001.1330.061.2017324143154.hdf,66,2,2.0324583600093494e-05
MOD021KM.A2015252.0200.061.2017322052945.hdf,32,2,2.0324583600093494e-05
MOD021KM.A2015252.0205.061.2017322051551.hdf,5,9,9.146062620042072e-05
MOD021KM.A2015353.0440.061.2017323112210.hdf,24,40,0.0004064916720018699
MOD021KM.A2016001.1340.061.2017324143303.hdf,126,1,1.0162291800046747e-05
MOD021KM.A2015353.0445.061.2017323112231.hdf,3,20,0.00020324583600093494
MOD021KM.A2016001.1345.061.2017324143306.hdf,9,20,0.00020324583600093494
MOD021KM.A2015252.0215.061.2017322051621.hdf,85,72,0.0007316850096033658
MOD021KM.A2015325.2005.061.2017323050535.hdf,27,4,4.064916720018699e-05
MOD021KM.A2015252.0220.061.2017322051533.hdf,14,1,1.0162291800046747e-05
MOD021KM.A2015325.2010.061.2017323050533.hdf,8,1,1.0162291800046747e-05
MOD021KM.A2015280.1105.061.2017322174826.hdf,17,23,0.00023373271140107518
MOD021KM.A2016001.1355.061.2017324143839.hdf,6,20,0.00020324583600093494
MOD021KM.A2015280.1110.061.2017322174754.hdf,3,20,0.00020324583600093494
MOD021KM.A2016001.1400.061.2017324144532.hdf,0,12,0.00012194750160056096
MOD021KM.A2015252.0230.061.2017322051613.hdf,14,3,3.048687540014024e-05
MOD021KM.A2015353.0600.061.2017323111301.hdf,58,38,0.0003861670884017764
MOD021KM.A2015280.1215.061.2017322174817.hdf,3,40,0.0004064916720018699
MOD021KM.A2016001.1505.061.2017324143912.hdf,72,1,1.0162291800046747e-05
MOD021KM.A2015280.1220.061.2017322174818.hdf,10,5,5.0811459000233734e-05
MOD021KM.A2015252.0335.061.2017322053046.hdf,106,1,1.0162291800046747e-05
MOD021KM.A2015280.1225.061.2017322174421.hdf,62,1,1.0162291800046747e-05
MOD021KM.A2016001.1515.061.2017324143859.hdf,23,1,1.0162291800046747e-05
MOD021KM.A2015252.0340.061.2017322053100.hdf,48,5,5.0811459000233734e-05
MOD021KM.A2015353.0615.061.2017323112159.hdf,75,20,0.00020324583600093494
MOD021KM.A2016001.1520.061.2017324143913.hdf,92,20,0.00020324583600093494
MOD021KM.A2015325.2050.061.2017323051458.hdf,19,1,1.0162291800046747e-05
MOD021KM.A2016001.1525.061.2017324143845.hdf,33,13,0.0001321097934006077
MOD021KM.A2015353.0625.061.2017323112115.hdf,71,1,1.0162291800046747e-05
MOD021KM.A2015325.2140.061.2017323050649.hdf,0,11,0.00011178520980051422
MOD021KM.A2015280.1240.061.2017322174235.hdf,23,1,1.0162291800046747e-05
MOD021KM.A2015252.0355.061.2017322051631.hdf,65,23,0.00023373271140107518
MOD021KM.A2015325.2145.061.2017323050534.hdf,14,2,2.0324583600093494e-05
MOD021KM.A2015252.0400.061.2017322053040.hdf,9,8,8.129833440037398e-05
MOD021KM.A2015353.0720.061.2017323111614.hdf,105,1,1.0162291800046747e-05
MOD021KM.A2015353.0725.061.2017323111951.hdf,44,3,3.048687540014024e-05
MOD021KM.A2016001.1545.061.2017324144427.hdf,33,1,1.0162291800046747e-05
